Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
3327080	10:45:29 AM	3.1628	2.7771	4.9988	2.5427	2.6160	3.2471	2.5757	2.9382	2.8894	4.3359	3.0652	4.5227	3.0750	2.5708	2.7942	2.6306	3.7000	4.9988	2.7673	4.9988	4.9988	0.0000	2.5842
3327180	10:45:29 AM	2.9077	2.7271	4.9988	2.5281	2.6270	3.1030	2.5549	2.9016	2.8381	4.3591	3.0261	4.4885	3.0737	2.5916	2.8064	2.6270	3.6218	4.9988	2.7832	4.9988	4.9988	0.0000	2.5842
3327280	10:45:29 AM	2.8149	2.7063	4.9988	2.5269	2.6343	3.0310	2.5488	2.8638	2.8076	4.3237	3.0127	4.4153	3.0713	2.6038	2.8174	2.6282	3.5889	4.9988	2.8040	4.9988	4.9988	0.0000	2.5842
3327380	10:45:29 AM	2.7551	2.6917	4.9988	2.5269	2.6331	2.9761	2.5476	2.8406	2.7991	4.2993	3.0042	4.3127	3.0542	2.6099	2.8198	2.6270	3.5742	4.9988	2.8113	4.9988	4.9988	0.0000	2.5842
3327480	10:45:29 AM	2.7295	2.6843	4.9988	2.5232	2.6294	2.9626	2.5488	2.8320	2.7966	4.2627	3.0005	4.2285	3.0408	2.6038	2.8198	2.6306	3.5657	4.9988	2.8027	4.9988	4.9988	0.0000	2.5842
3327580	10:45:29 AM	2.7209	2.6770	4.9988	2.5244	2.6294	2.9614	2.5500	2.8259	2.7942	4.2725	3.0054	4.1626	3.0347	2.5977	2.8223	2.6318	3.5693	4.9988	2.7979	4.9988	4.9988	0.0000	2.5830
3327680	10:45:30 AM	2.7271	2.6733	4.9988	2.5244	2.6270	2.9687	2.5525	2.8223	2.8003	4.2944	3.0115	4.1003	3.0347	2.5928	2.8210	2.6343	3.5730	4.9988	2.7917	4.9988	4.9988	0.0000	2.5842
3327780	10:45:30 AM	2.7490	2.6746	4.9988	2.5256	2.6233	2.9846	2.5574	2.8198	2.8210	4.3091	3.0237	4.0515	3.0371	2.5830	2.8186	2.6318	3.5730	4.9988	2.7832	4.9988	4.9988	0.0000	2.5842
3327880	10:45:30 AM	2.7649	2.6770	4.9988	2.5269	2.6208	2.9993	2.5610	2.8174	2.8333	4.3018	3.0347	3.9917	3.0396	2.5769	2.8174	2.6306	3.5681	4.9988	2.7759	4.9988	4.9988	0.0000	2.5830
3327980	10:45:30 AM	2.7698	2.6770	4.9988	2.5269	2.6208	3.0151	2.5598	2.8186	2.8381	4.2944	3.0444	3.9331	3.0432	2.5708	2.8162	2.6318	3.5608	4.9988	2.7686	4.9988	4.9988	0.0000	2.5842
3328080	10:45:30 AM	2.7698	2.6782	4.9988	2.5269	2.6196	3.0359	2.5623	2.8223	2.8369	4.3188	3.0542	3.8806	3.0554	2.5659	2.8174	2.6392	3.5510	4.9988	2.7637	4.9988	4.9988	0.0000	2.5842
3328180	10:45:30 AM	2.7783	2.6904	4.9988	2.5256	2.6196	3.0823	2.5745	2.8320	2.8394	4.3530	3.0774	3.8342	3.0750	2.5574	2.8186	2.6489	3.5510	4.9988	2.7588	4.9988	4.9988	0.0000	2.5830
3328280	10:45:30 AM	2.8027	2.7100	4.9988	2.5244	2.6196	3.1445	2.5928	2.8479	2.8394	4.3774	3.1201	3.7781	3.0859	2.5488	2.8186	2.6562	3.5620	4.9988	2.7502	4.9988	4.9988	0.0000	2.5842
3328380	10:45:30 AM	2.8210	2.7222	4.9988	2.5232	2.6184	3.1824	2.6001	2.8577	2.8418	4.3311	3.1372	3.7280	3.0908	2.5452	2.8162	2.6550	3.5547	4.9988	2.7417	4.9988	4.9988	0.0000	2.5842
3328480	10:45:30 AM	2.8247	2.7173	4.9988	2.5244	2.6172	3.1982	2.5977	2.8613	2.8455	4.2920	3.1543	3.7000	3.0969	2.5427	2.8149	2.6550	3.5461	4.9988	2.7380	4.9988	4.9988	0.0000	2.5842
3328580	10:45:30 AM	2.8259	2.7112	4.9988	2.5232	2.6160	3.1982	2.5952	2.8552	2.8430	4.2541	3.1653	3.6816	3.1042	2.5415	2.8137	2.6550	3.5388	4.9988	2.7368	4.9988	4.9988	1.0000	2.5842
3328680	10:45:31 AM	2.8259	2.7075	4.9988	2.5244	2.6147	3.1909	2.5940	2.8455	2.8333	4.2468	3.1775	3.6865	3.1128	2.5391	2.8162	2.6636	3.5461	4.9988	2.7380	4.9988	4.9988	1.0000	2.5842
3328780	10:45:31 AM	2.9687	2.8003	4.9988	2.5256	2.6196	3.2800	2.6355	2.8479	2.8003	4.5276	3.1616	3.7756	3.1750	2.5464	2.8235	2.6758	3.6963	4.9988	2.7295	4.9988	4.9988	1.0000	2.5842
3328880	10:45:31 AM	3.2678	3.1848	4.9988	2.5537	2.6233	3.3459	2.6855	2.8345	2.7600	4.5886	3.0701	3.8354	3.2080	2.5623	2.8247	2.6489	3.7817	4.9988	2.7271	4.9988	4.9988	1.0000	2.5842
3328980	10:45:31 AM	3.4290	3.4082	4.9988	2.5598	2.6172	3.2678	2.6855	2.7905	2.7625	4.5642	3.0530	3.7939	3.2275	2.5659	2.8308	2.6306	3.7781	4.9988	2.7356	4.9988	4.9988	1.0000	2.5842
3329080	10:45:31 AM	3.4595	3.4937	4.9988	2.5500	2.6111	3.2581	2.6807	2.7637	2.7625	4.5813	3.0359	3.6682	3.2446	2.5647	2.8442	2.6184	3.7036	4.9988	2.7698	4.9988	4.9988	1.0000	2.5842
3329180	10:45:31 AM	3.4460	3.4729	4.9988	2.5391	2.6038	3.2690	2.6855	2.7319	2.7502	4.6545	3.0420	3.5583	3.2690	2.5610	2.8638	2.6233	3.6340	4.9988	2.7881	4.9988	4.9988	1.0000	2.5842
3329280	10:45:31 AM	3.4558	3.3887	4.9988	2.5574	2.5940	3.2886	2.6880	2.7051	2.7429	4.6960	3.1055	3.4583	3.3008	2.5562	2.8931	2.6404	3.5901	3.0359	2.8296	4.9988	4.9988	1.0000	2.5842
3329380	10:45:31 AM	3.4729	3.2764	4.9988	2.5623	2.5830	3.2141	2.6807	2.6721	2.7759	4.7205	3.1836	3.4253	3.3020	2.5549	2.9150	2.6404	3.5486	2.8650	2.8882	4.9988	4.9988	1.0000	2.5842
3329480	10:45:31 AM	3.5840	3.3679	4.9988	2.5610	2.5793	3.1482	2.6868	2.6624	2.8015	4.6948	3.1323	3.4924	3.2910	2.5537	2.9089	2.6184	3.5034	4.9988	2.8833	4.9988	4.9988	1.0000	2.5842
3329580	10:45:31 AM	3.5437	3.3582	4.9988	2.5562	2.5806	3.1750	2.6819	2.6721	2.7905	4.7107	3.1128	3.4521	3.2849	2.5476	2.9089	2.6160	3.4851	4.9988	2.8442	4.9988	4.9988	1.0000	2.5842
3329680	10:45:32 AM	3.4998	3.3105	4.9988	2.5793	2.5830	3.2654	2.6807	2.6953	2.7710	4.6802	3.1140	3.4241	3.2837	2.5439	2.9077	2.6184	3.4985	4.9988	2.8101	4.9988	4.9988	1.0000	2.5830
3329780	10:45:32 AM	3.4668	3.2593	4.9988	2.5977	2.5891	3.3337	2.6807	2.7161	2.7454	4.6387	3.0981	3.4094	3.2837	2.5427	2.9089	2.6257	3.5400	4.9988	2.7832	4.9988	4.9988	1.0000	2.5842
3329880	10:45:32 AM	3.4558	3.1750	4.9988	2.6025	2.5952	3.3313	2.6819	2.7136	2.7307	4.6252	3.0591	3.4106	3.2812	2.5427	2.9187	2.6245	3.5388	4.9988	2.7734	4.9988	4.9988	1.0000	2.5830
3329980	10:45:32 AM	3.4497	3.1433	4.9988	2.5879	2.5952	3.2788	2.6807	2.6953	2.7454	4.6118	3.0298	3.4192	3.2764	2.5415	2.9297	2.6160	3.4875	4.9988	2.8235	4.9988	4.9988	1.0000	2.5842
3330080	10:45:32 AM	3.4607	3.2764	4.9988	2.5757	2.5842	3.1885	2.6831	2.6672	2.8101	4.6558	3.0530	3.4180	3.2727	2.5403	2.9333	2.6038	3.4631	4.9988	2.8748	4.9988	4.9988	1.0000	2.5842
3330180	10:45:32 AM	3.4460	3.2458	4.9988	2.5757	2.5830	3.1702	2.6843	2.6624	2.7930	4.6460	3.0298	3.4192	3.2703	2.5415	2.9443	2.6001	3.4436	4.9988	2.8381	4.9988	4.9988	1.0000	2.5842
3330280	10:45:32 AM	3.4436	3.1812	4.9988	2.5745	2.5830	3.1799	2.6843	2.6624	2.7783	4.6362	3.0066	3.4180	3.2703	2.5403	2.9565	2.6001	3.4314	4.9988	2.8210	4.9988	4.9988	1.0000	2.5842
3330380	10:45:32 AM	3.4387	3.1580	4.9988	2.5745	2.5842	3.1934	2.6843	2.6636	2.7698	4.6191	2.9980	3.4106	3.2703	2.5391	2.9590	2.6001	3.4265	4.9988	2.8137	4.9988	4.9988	1.0000	2.5842
3330480	10:45:32 AM	3.4363	3.1543	4.9988	2.5720	2.5842	3.2056	2.6831	2.6660	2.7673	4.6021	3.0066	3.4045	3.2715	2.5378	2.9590	2.5989	3.4229	4.9988	2.8040	4.9988	4.9988	1.0000	2.5842
3330580	10:45:32 AM	3.4326	3.1567	4.9988	2.5720	2.5842	3.2129	2.6819	2.6672	2.7710	4.6021	3.0127	3.4021	3.2666	2.5378	2.9614	2.5977	3.4192	4.9988	2.7966	4.9988	4.9988	1.0000	2.5830
3330680	10:45:33 AM	3.4229	3.1531	4.9988	2.5708	2.5830	3.2190	2.6819	2.6685	2.7734	4.6057	3.0225	3.3972	3.2617	2.5366	2.9626	2.5977	3.4155	4.9988	2.7954	4.9988	4.9988	1.0000	2.5842
3330780	10:45:33 AM	3.4216	3.1506	4.9988	2.5696	2.5830	3.2422	2.6819	2.6721	2.7722	4.6130	3.0249	3.4033	3.2581	2.5366	2.9639	2.5964	3.4155	4.9988	2.8003	4.9988	4.9988	1.0000	2.5842
3330880	10:45:33 AM	3.4290	3.1702	4.9988	2.5696	2.5830	3.2959	2.6807	2.6782	2.7820	4.6533	3.0493	3.4045	3.2532	2.5354	2.9602	2.5940	3.4143	4.9988	2.7917	4.9988	4.9988	1.0000	2.5842
3330980	10:45:33 AM	3.4241	3.1812	4.9988	2.5684	2.5818	3.2898	2.6819	2.6758	2.7905	4.6387	3.0664	3.3984	3.2507	2.5354	2.9590	2.5928	3.4180	4.9988	2.7954	4.9988	4.9988	1.0000	2.5842
3331080	10:45:33 AM	3.4119	3.1787	4.9988	2.5684	2.5806	3.2678	2.6819	2.6721	2.7881	4.6191	3.0603	3.3936	3.2495	2.5354	2.9614	2.5916	3.4155	4.9988	2.8076	4.9988	4.9988	1.0000	2.5830
3331180	10:45:33 AM	3.4094	3.1860	4.9988	2.5671	2.5806	3.2336	2.6819	2.6660	2.7820	4.6082	3.0505	3.3887	3.2495	2.5354	2.9687	2.5903	3.4131	4.9988	2.8015	4.9988	4.9988	1.0000	2.5830
3331280	10:45:33 AM	3.4070	3.1860	4.9988	2.5671	2.5818	3.2275	2.6831	2.6660	2.7771	4.5996	3.0334	3.3923	3.2471	2.5354	2.9675	2.5891	3.4094	4.9988	2.7979	4.9988	4.9988	1.0000	2.5830
3331380	10:45:33 AM	3.4033	3.1909	4.9988	2.5671	2.5818	3.2239	2.6831	2.6660	2.7759	4.5850	3.0261	3.3936	3.2446	2.5342	2.9687	2.5879	3.4058	4.9988	2.7954	4.9988	4.9988	1.0000	2.5842
3331480	10:45:33 AM	3.4009	3.1873	4.9988	2.5647	2.5818	3.2202	2.6843	2.6648	2.7747	4.5740	3.0212	3.3948	3.2446	2.5354	2.9700	2.5867	3.4045	4.9988	2.7954	4.9988	4.9988	1.0000	2.5830
3331580	10:45:33 AM	3.4009	3.1934	4.9988	2.5647	2.5818	3.2092	2.6831	2.6660	2.7759	4.6082	3.0164	3.3984	3.2568	2.5354	2.9700	2.5854	3.4058	4.9988	2.8052	4.9988	4.9988	1.0000	2.5842
3331680	10:45:34 AM	3.4302	3.2495	4.9988	2.5684	2.5818	3.2349	2.6855	2.6697	2.7954	4.6729	3.0151	3.4314	3.2483	2.5366	2.9602	2.5818	3.4229	4.9988	2.8162	4.9988	4.9988	1.0000	2.5842
3331780	10:45:34 AM	3.4070	3.2715	4.9988	2.5696	2.5818	3.2190	2.6843	2.6721	2.7991	4.6570	3.0212	3.4265	3.2458	2.5366	2.9553	2.5793	3.4241	4.9988	2.8186	4.9988	4.9988	1.0000	2.5830
3331880	10:45:34 AM	3.3875	3.2568	4.9988	2.5635	2.5830	3.2031	2.6843	2.6709	2.7930	4.6265	3.0151	3.4216	3.2434	2.5354	2.9565	2.5757	3.4167	4.9988	2.8137	4.9988	4.9988	1.0000	2.5842
3331980	10:45:34 AM	3.3789	3.2385	4.9988	2.5623	2.5842	3.2178	2.6855	2.6721	2.7844	4.6143	3.0066	3.4155	3.2422	2.5354	2.9565	2.5757	3.4106	4.9988	2.8076	4.9988	4.9988	1.0000	2.5842
3332080	10:45:34 AM	3.3728	3.2202	4.9988	2.5610	2.5830	3.2288	2.6855	2.6733	2.7844	4.5947	3.0139	3.4070	3.2410	2.5342	2.9565	2.5769	3.4082	4.9988	2.8003	4.9988	4.9988	1.0000	2.5842
3332180	10:45:34 AM	3.3679	3.2092	4.9988	2.5598	2.5830	3.2349	2.6843	2.6758	2.7832	4.5813	3.0200	3.4021	3.2397	2.5342	2.9553	2.5769	3.4058	4.9988	2.8003	4.9988	4.9988	1.0000	2.5842
3332280	10:45:34 AM	3.3643	3.2092	4.9988	2.5598	2.5842	3.2532	2.6843	2.6831	2.7808	4.6045	3.0273	3.3972	3.2373	2.5342	2.9529	2.5769	3.4070	4.9988	2.7991	4.9988	4.9988	1.0000	2.5842
3332380	10:45:34 AM	3.3618	3.2129	4.9988	2.5598	2.5830	3.2654	2.6843	2.6868	2.7795	4.6069	3.0347	3.3936	3.2361	2.5342	2.9517	2.5757	3.4058	4.9988	2.7954	4.9988	4.9988	1.0000	2.5842
3332480	10:45:34 AM	3.3582	3.2080	4.9988	2.5598	2.5842	3.2629	2.6831	2.6868	2.7771	4.5947	3.0334	3.3923	3.2349	2.5342	2.9504	2.5745	3.4033	4.9988	2.7917	4.9988	4.9988	1.0000	2.5842
3332580	10:45:34 AM	3.3545	3.2019	4.9988	2.5586	2.5842	3.2568	2.6831	2.6843	2.7771	4.5789	3.0298	3.3911	3.2324	2.5330	2.9492	2.5745	3.4009	4.9988	2.7917	4.9988	4.9988	1.0000	2.5842
3332680	10:45:35 AM	3.3521	3.2031	4.9988	2.5586	2.5830	3.2471	2.6843	2.6819	2.7795	4.5764	3.0322	3.3899	3.2312	2.5330	2.9480	2.5732	3.4009	4.9988	2.7942	4.9988	4.9988	1.0000	2.5842
3332780	10:45:35 AM	3.3521	3.2227	4.9988	2.5586	2.5830	3.2361	2.6855	2.6794	2.7795	4.5740	3.0286	3.3887	3.2300	2.5342	2.9468	2.5732	3.3997	4.9988	2.8101	4.9988	4.9988	1.0000	2.5830
3332880	10:45:35 AM	3.3533	3.2373	4.9988	2.5574	2.5830	3.2141	2.6855	2.6758	2.7783	4.5666	3.0212	3.3887	3.2288	2.5342	2.9480	2.5720	3.3984	4.9988	2.8076	4.9988	4.9988	1.0000	2.5830
3332980	10:45:35 AM	3.3508	3.2507	4.9988	2.5574	2.5830	3.2043	2.6855	2.6746	2.7783	4.5593	3.0212	3.3862	3.2288	2.5330	2.9492	2.5720	3.4009	4.9988	2.8369	4.9988	4.9988	1.0000	2.5842
3333080	10:45:35 AM	3.3521	3.2617	4.9988	2.5562	2.5818	3.1873	2.6855	2.6697	2.7820	4.5752	3.0237	3.3850	3.2300	2.5342	2.9492	2.5720	3.4045	4.9988	2.8418	4.9988	4.9988	1.0000	2.5830
3333180	10:45:35 AM	3.3533	3.2690	4.9988	2.5525	2.5806	3.1799	2.6868	2.6672	2.7820	4.5728	3.0188	3.3838	3.2312	2.5342	2.9517	2.5708	3.4045	4.9988	2.8503	4.9988	4.9988	1.0000	2.5842
3333280	10:45:35 AM	3.3508	3.2751	4.9988	2.5525	2.5806	3.1665	2.6868	2.6660	2.7844	4.5496	3.0151	3.3826	3.2324	2.5342	2.9517	2.5708	3.4033	4.9988	2.8589	4.9988	4.9988	1.0000	2.5842
3333380	10:45:35 AM	3.3484	3.2983	4.9988	2.5488	2.5818	3.1555	2.6868	2.6648	2.7869	4.5471	3.0164	3.3838	3.2312	2.5342	2.9517	2.5708	3.4033	4.9988	2.8638	4.9988	4.9988	1.0000	2.5842
3333480	10:45:35 AM	3.3472	3.3057	4.9988	2.5464	2.5806	3.1470	2.6855	2.6648	2.7917	4.5618	3.0176	3.3826	3.2324	2.5342	2.9504	2.5708	3.4131	4.9988	2.9150	4.9988	4.9988	1.0000	2.5830
3333580	10:45:35 AM	3.3728	3.3533	4.9988	2.5452	2.5806	3.1128	2.6843	2.6599	2.8345	4.6484	3.1262	3.4009	3.2361	2.5342	2.9456	2.5720	3.4448	4.9988	2.9224	4.9988	4.9988	1.0000	2.5842
3333680	10:45:36 AM	3.3813	3.3862	4.9988	2.5427	2.5793	3.0872	2.6794	2.6636	2.8455	4.6301	3.1860	3.3972	3.2385	2.5366	2.9407	2.5732	3.4521	4.9988	2.9382	4.9988	4.9988	1.0000	2.5842
3333780	10:45:36 AM	3.3716	3.3765	4.9988	2.5354	2.5781	3.0603	2.6733	2.6685	2.8601	4.5959	3.2129	3.4143	3.2361	2.5391	2.9333	2.5745	3.4570	4.9988	2.9138	4.9988	4.9988	1.0000	2.5842
3333880	10:45:36 AM	3.3398	3.4045	4.9988	2.5293	2.5793	3.0750	2.6624	2.6917	2.8625	4.6167	3.2507	3.4692	3.2312	2.5452	2.9175	2.5732	3.4717	4.9988	2.9102	4.9988	4.9988	1.0000	2.5830
3333980	10:45:36 AM	3.3020	3.4558	4.9988	2.5269	2.5806	3.1213	2.6501	2.7466	2.8748	4.5801	3.3459	3.5046	3.2275	2.5513	2.8967	2.5732	3.4900	4.9988	2.9199	4.9988	4.9988	1.0000	2.5842
3334080	10:45:36 AM	3.2068	3.6096	4.9988	2.5232	2.5830	3.2544	2.6379	2.8845	2.8882	4.5251	3.3167	3.5120	3.2129	2.5525	2.8821	2.5830	3.5449	4.9988	2.8931	4.9988	4.9988	1.0000	2.5842
3334180	10:45:36 AM	3.0322	3.2703	4.9988	2.5195	2.5879	3.4448	2.6160	3.1311	2.8528	4.3774	3.2300	3.6365	3.1921	2.5598	2.8870	2.6135	3.7610	4.9988	2.8735	4.9988	4.9988	1.0000	2.5842
3334280	10:45:36 AM	2.9102	2.6794	4.9988	2.5415	2.5928	3.1604	2.5818	3.1213	2.8003	4.3481	3.4094	3.7463	3.1995	2.6099	2.8784	2.6709	3.9795	4.9988	3.0383	4.9988	4.9988	1.0000	2.5842
3334380	10:45:36 AM	2.9187	2.6208	4.9988	2.5525	2.6074	2.9370	2.5598	2.8516	2.7832	4.4446	3.1714	3.8977	3.2092	2.6099	2.8894	2.6843	3.9587	4.9988	2.9968	4.9988	4.9988	1.0000	2.5842
3334480	10:45:36 AM	2.8992	2.6062	4.9988	2.5500	2.6099	2.9114	2.5525	2.8186	2.7649	4.4043	3.1189	3.8599	3.2312	2.5952	2.8821	2.7051	3.9136	4.9988	2.9773	4.9988	4.9988	0.0000	2.5842
3334580	10:45:36 AM	2.8528	2.6013	4.9988	2.5525	2.6074	2.9199	2.5488	2.8296	2.7698	4.3262	3.1689	3.7854	3.2507	2.5806	2.8735	2.7258	3.8660	4.9988	2.9663	4.9988	4.9988	0.0000	2.5842
3334680	10:45:37 AM	2.8186	2.6001	4.9988	2.5525	2.6038	2.9333	2.5464	2.8308	2.7832	4.3042	3.2483	3.6963	3.2837	2.5647	2.8687	2.7344	3.8196	4.9988	2.9285	4.9988	4.9988	0.0000	2.5842
3334780	10:45:37 AM	2.8015	2.6013	4.9988	2.5500	2.6025	2.9602	2.5452	2.8296	2.7832	4.2712	3.2458	3.6475	3.2874	2.5562	2.8674	2.7332	3.7903	4.9988	2.9089	4.9988	4.9988	0.0000	2.5842
3334880	10:45:37 AM	2.7771	2.6001	4.9988	2.5500	2.6001	2.9614	2.5415	2.8577	2.8027	4.2334	3.3032	3.5986	3.2898	2.5513	2.8601	2.7344	3.7708	4.9988	2.8967	4.9988	4.9988	0.0000	2.5842
3334980	10:45:37 AM	2.7576	2.6025	4.9988	2.5464	2.5977	2.9810	2.5403	2.8748	2.8113	4.2102	3.2959	3.5754	3.2800	2.5464	2.8552	2.7307	3.7451	4.9988	2.8882	4.9988	4.9988	0.0000	2.5842
3335080	10:45:37 AM	2.7429	2.6050	4.9988	2.5439	2.5977	2.9956	2.5403	2.8760	2.8076	4.1992	3.2764	3.5669	3.2703	2.5452	2.8528	2.7258	3.7219	4.9988	2.8809	4.9988	4.9988	0.0000	2.5842
3335180	10:45:37 AM	2.7307	2.6099	4.9988	2.5415	2.5964	3.0042	2.5391	2.8735	2.8040	4.1895	3.2544	3.5645	3.2605	2.5439	2.8503	2.7209	3.7097	4.9988	2.8821	4.9988	4.9988	0.0000	2.5842
3335280	10:45:37 AM	2.7271	2.6147	4.9988	2.5391	2.5977	3.0066	2.5391	2.8589	2.7942	4.2029	3.2239	3.5730	3.2495	2.5452	2.8503	2.7136	3.6951	4.9988	2.8821	4.9988	4.9988	0.0000	2.5842
3335380	10:45:37 AM	2.7222	2.6172	4.9988	2.5354	2.5977	2.9980	2.5403	2.8503	2.7881	4.1858	3.2043	3.5742	3.2410	2.5452	2.8491	2.7075	3.6841	4.9988	2.8809	4.9988	4.9988	0.0000	2.5842
3335480	10:45:37 AM	2.7197	2.6184	4.9988	2.5342	2.5989	2.9907	2.5403	2.8467	2.7844	4.1895	3.1909	3.5706	3.2373	2.5452	2.8479	2.7051	3.6743	4.9988	2.8833	4.9988	4.9988	0.0000	2.5842
3335580	10:45:37 AM	2.7185	2.6245	4.9988	2.5330	2.5989	2.9871	2.5415	2.8406	2.7808	4.2249	3.1763	3.5754	3.2300	2.5464	2.8467	2.7002	3.6658	4.9988	2.8845	4.9988	4.9988	0.0000	2.5842
3335680	10:45:38 AM	2.7222	2.6306	4.9988	2.5317	2.5989	2.9895	2.5439	2.8369	2.7808	4.2224	3.1653	3.5864	3.2214	2.5488	2.8455	2.6929	3.6584	4.9988	2.8870	4.9988	4.9988	0.0000	2.5842
3335780	10:45:38 AM	2.7246	2.6355	4.9988	2.5305	2.5989	2.9822	2.5439	2.8345	2.7771	4.1907	3.1555	3.6072	3.2129	2.5549	2.8455	2.6880	3.6523	4.9988	2.8845	4.9988	4.9988	0.0000	2.5842
3335880	10:45:38 AM	2.7222	2.6355	4.9988	2.5293	2.5989	2.9797	2.5439	2.8333	2.7747	4.1711	3.1494	3.5962	3.2043	2.5513	2.8430	2.6855	3.6475	4.9988	2.8784	4.9988	4.9988	0.0000	2.5842
3335980	10:45:38 AM	2.7197	2.6343	4.9988	2.5293	2.5977	2.9822	2.5439	2.8333	2.7747	4.1602	3.1470	3.5803	3.1982	2.5488	2.8418	2.6843	3.6414	4.9988	2.8760	4.9988	4.9988	0.0000	2.5842
3336080	10:45:38 AM	2.7185	2.6331	4.9988	2.5293	2.5964	2.9810	2.5439	2.8345	2.7783	4.1431	3.1482	3.5693	3.1970	2.5464	2.8394	2.6831	3.6389	4.9988	2.8748	4.9988	4.9988	0.0000	2.5842
3336180	10:45:38 AM	2.7185	2.6331	4.9988	2.5293	2.5964	2.9810	2.5439	2.8357	2.7795	4.1479	3.1506	3.5608	3.1946	2.5464	2.8369	2.6819	3.6353	4.9988	2.8735	4.9988	4.9988	0.0000	2.5842
3336280	10:45:38 AM	2.7173	2.6331	4.9988	2.5293	2.5964	2.9797	2.5439	2.8357	2.7795	4.1272	3.1494	3.5571	3.1921	2.5452	2.8369	2.6819	3.6316	4.9988	2.8711	4.9988	4.9988	0.0000	2.5842
3336380	10:45:38 AM	2.7173	2.6318	4.9988	2.5293	2.5977	2.9797	2.5439	2.8357	2.7783	4.1199	3.1506	3.5510	3.1921	2.5439	2.8357	2.6819	3.6292	4.9988	2.8674	4.9988	4.9988	0.0000	2.5842
3336480	10:45:38 AM	2.7161	2.6331	4.9988	2.5293	2.5964	2.9846	2.5439	2.8369	2.7795	4.1479	3.1555	3.5461	3.1897	2.5427	2.8345	2.6819	3.6255	4.9988	2.8662	4.9988	4.9988	0.0000	2.5842
3336580	10:45:38 AM	2.7234	2.6355	4.9988	2.5293	2.5964	2.9822	2.5439	2.8345	2.7783	4.1431	3.1519	3.5498	3.1860	2.5513	2.8345	2.6807	3.6230	4.9988	2.8662	4.9988	4.9988	0.0000	2.5842
3336680	10:45:39 AM	2.7332	2.6379	4.9988	2.5305	2.5977	2.9724	2.5439	2.8284	2.7734	4.1235	3.1445	3.5522	3.1836	2.5537	2.8345	2.6794	3.6206	4.9988	2.8687	4.9988	4.9988	1.0000	2.5830
3336780	10:45:39 AM	2.7478	2.6392	4.9988	2.5330	2.5977	2.9614	2.5452	2.8186	2.7710	4.1382	3.1323	3.5681	3.1775	2.5574	2.8345	2.6746	3.6157	4.9988	2.8870	4.9988	4.9988	1.0000	2.5842
3336880	10:45:39 AM	2.7600	2.6465	4.9988	2.5317	2.6001	2.9541	2.5476	2.8015	2.7698	4.1797	3.0981	3.6511	3.1726	2.5647	2.8381	2.6575	3.6096	4.9988	2.9016	4.9988	4.9988	1.0000	2.5842
3336980	10:45:39 AM	2.7795	2.6501	4.9988	2.5293	2.6099	2.9114	2.5464	2.7771	2.7588	4.3188	3.0396	3.8000	3.1689	2.5879	2.8589	2.6392	3.6157	4.9988	2.9358	4.9988	4.9988	1.0000	2.5842
3337080	10:45:39 AM	2.8064	2.6685	4.9988	2.5281	2.6135	2.8284	2.5464	2.7490	2.7551	4.4348	3.0005	3.8757	3.1787	2.6318	2.8979	2.6245	3.6328	4.9988	2.9944	4.9988	4.9988	1.0000	2.5842
3337180	10:45:39 AM	2.8552	2.6611	4.9988	2.5281	2.6245	2.6843	2.5464	2.7039	2.7625	4.5679	2.9321	3.8403	3.2727	2.6990	3.0164	2.6306	3.6731	4.9988	3.0286	4.9988	4.9988	1.0000	2.5842
3337280	10:45:39 AM	2.8711	2.6782	4.9988	2.5317	2.6343	2.5977	2.5452	2.6416	2.7490	4.6313	2.8711	4.0637	3.3728	2.7759	3.0579	2.6050	3.6890	2.6392	2.9626	4.9988	4.9988	1.0000	2.5842
3337380	10:45:39 AM	2.8003	2.6538	4.9988	2.5134	2.6416	2.5574	2.5281	2.6099	2.7332	4.5764	2.8101	4.1663	3.3630	2.8259	3.0835	2.5867	3.6865	2.5964	2.9309	4.9988	4.9988	1.0000	2.5842
3337480	10:45:39 AM	2.7502	2.6355	4.9988	2.5134	2.6538	2.5378	2.5232	2.5940	2.7173	4.4995	2.7722	4.2114	3.3191	2.8406	3.0896	2.5793	3.6975	2.5854	2.9138	4.9988	4.9988	1.0000	2.5842
3337580	10:45:39 AM	2.7417	2.6257	4.9988	2.5122	2.6685	2.5354	2.5220	2.5867	2.6990	4.4946	2.7539	4.2346	3.2898	2.8467	3.0933	2.5745	3.7012	2.5781	2.8931	4.9988	4.9988	1.0000	2.5842
3337680	10:45:40 AM	2.7356	2.6208	4.9988	2.5134	2.6733	2.5354	2.5208	2.5842	2.6892	4.4751	2.7454	4.2798	3.2678	2.8394	3.1189	2.5684	3.6841	2.5757	2.8784	4.9988	4.9988	1.0000	2.5842
3337780	10:45:40 AM	2.7417	2.6245	4.9988	2.5110	2.6746	2.5366	2.5195	2.5806	2.6819	4.5312	2.7380	4.3604	3.2642	2.8271	3.1262	2.5708	3.6731	2.5745	2.9126	4.9988	4.9988	1.0000	2.5842
